claim_id,policyholder_id,policy_type,claim_type,region,channel,claim_date,report_date,report_lag_days,claim_amount,num_prior_claims,witnesses,police_report_filed,claim_status,is_fraud
CLM502718,PH101271,Health,Dental,Midlands,Online,2024-09-27,2024-09-29,2,12795.35,4,0,True,Approved,1
CLM502719,PH100410,Health,Outpatient,London,Branch,2024-01-20,2024-02-14,25,4097.33,6,1,True,Pending,0
CLM502720,PH101286,Health,Outpatient,North East,Branch,2023-06-30,2023-07-13,13,4802.17,0,0,False,Approved,0
CLM502721,PH100277,Life,Death Benefit,North West,Online,2023-12-05,2023-12-18,13,43272.96,3,2,True,Pending,0
CLM502722,PH100489,Life,Death Benefit,North East,Online,2023-03-10,2023-03-25,15,4142.1,7,1,True,Under Review,0
CLM502723,PH100255,Auto,Fire,South East,Branch,2023-02-18,2023-03-05,15,2976.53,4,2,False,Approved,0
CLM502724,PH101128,Auto,Third Party,Midlands,Broker,2024-05-30,2024-05-31,1,1235.03,7,0,True,Under Review,0
CLM502725,PH101008,Travel,Cancellation,South East,Call Center,2024-10-25,2024-11-20,26,190.36,7,2,True,Pending,0
CLM502726,PH100081,Life,Critical Illness,Yorkshire,Branch,2023-01-27,2023-02-20,24,17748.15,4,1,True,Approved,0
CLM502727,PH100095,Life,Critical Illness,North East,Mobile App,2024-10-01,2024-10-15,14,47494.72,2,1,True,Rejected,0
CLM502728,PH100729,Health,Optical,South West,Mobile App,2023-04-24,2023-05-05,11,1043.07,7,2,True,Under Review,0
CLM502729,PH100421,Auto,Third Party,North East,Branch,2024-04-12,2024-04-26,14,3349.56,1,2,True,Approved,0
CLM502730,PH100961,Auto,Third Party,Yorkshire,Broker,2024-01-02,2024-01-17,15,2053.8,2,0,True,Under Review,0
CLM502731,PH101091,Travel,Delay,London,Mobile App,2023-09-06,2023-10-04,28,2239.09,6,1,True,Rejected,0
CLM502732,PH101277,Travel,Delay,North East,Online,2024-10-17,2024-10-19,2,3056.54,0,1,True,Pending,1
CLM502733,PH101050,Auto,Theft,Scotland,Call Center,2024-05-10,2024-05-23,13,1671.03,4,0,False,Approved,0
CLM502734,PH100335,Life,Critical Illness,North West,Call Center,2023-04-16,2023-05-15,29,23760.28,7,1,True,Rejected,0
CLM502735,PH100701,Health,Dental,North West,Mobile App,2024-01-10,2024-02-04,25,1964.27,7,3,False,Approved,0
CLM502736,PH100949,Auto,Windscreen,South East,Call Center,2023-02-21,2023-03-07,14,3061.6,3,0,True,Approved,0
CLM502737,PH101180,Home,Burglary,South West,Mobile App,2023-10-02,2023-10-17,15,1826.33,2,0,True,Pending,0
CLM502738,PH101392,Health,Dental,London,Branch,2024-11-23,2024-11-25,2,,3,2,True,Approved,0
CLM502739,PH100840,Commercial,Liability,Yorkshire,Branch,2023-07-22,2023-07-30,8,26100.02,0,2,True,Approved,0
CLM502740,PH101071,Health,Dental,North East,Broker,2023-02-19,2023-03-15,24,16206.94,6,1,False,Approved,0
CLM502741,PH100403,Health,Dental,Northern Ireland,Mobile App,2023-06-24,2023-07-20,26,2700.75,6,2,True,Approved,0
CLM502742,PH100382,Home,Accidental Damage,Northern Ireland,Mobile App,2023-03-02,2023-03-03,1,4100.72,0,0,True,Pending,0
CLM502743,PH100783,Life,Death Benefit,North East,Call Center,2023-04-04,2023-05-02,28,13063.43,0,0,True,Approved,0
CLM502744,PH101286,Home,Accidental Damage,North East,Mobile App,2023-05-15,2023-05-24,9,10770.14,7,0,True,Under Review,0
CLM502745,PH100844,Travel,Medical,Northern Ireland,Online,2024-02-18,2024-02-29,11,2307.81,2,3,True,Pending,0
CLM502746,PH100591,Life,Death Benefit,North West,Broker,2024-06-28,2024-07-23,25,58472.08,5,3,False,Approved,0
CLM502747,PH100431,Auto,Windscreen,North East,Broker,2023-07-29,2023-08-21,23,4471.43,6,3,True,Pending,0
CLM502748,PH100925,Commercial,Liability,Midlands,Mobile App,2023-12-15,2024-01-13,29,26423.85,7,2,True,Approved,0
CLM502749,PH100748,Travel,Lost Luggage,Northern Ireland,Mobile App,2024-09-18,2024-09-20,2,2890.72,1,1,True,Under Review,1
CLM502750,PH101232,Health,Hospitalisation,South West,Online,2023-08-06,2023-08-16,10,9262.03,2,3,True,Approved,0
CLM502751,PH101158,Home,Flood,South East,Broker,2024-05-08,2024-06-02,25,4397.59,6,2,False,Approved,0
CLM502752,PH100231,Home,Flood,North West,Mobile App,2024-08-30,2024-09-21,22,7348.14,2,2,True,Under Review,0
CLM502753,PH101420,Auto,Fire,North East,Call Center,2023-07-14,2023-08-01,18,3179.37,3,3,True,Approved,0
CLM502754,PH100369,Home,Fire,South East,Mobile App,2024-08-17,2024-09-04,18,2981.61,7,0,True,Pending,0
CLM502755,PH100127,Home,Flood,Northern Ireland,Branch,2023-05-19,2023-06-06,18,5028.98,7,0,True,Approved,0
CLM502756,PH100743,Home,Fire,Wales,Call Center,2024-11-06,2024-12-04,28,9724.71,1,1,True,Rejected,0
CLM502757,PH100780,Commercial,Liability,London,Online,2024-12-02,2024-12-11,9,40640.54,6,1,True,Approved,0
CLM502758,PH101128,Life,Critical Illness,Midlands,Branch,2024-01-19,2024-01-24,5,15191.31,1,2,True,Rejected,0
CLM502759,PH100927,Commercial,Business Interruption,South East,Broker,2023-04-26,2023-05-25,29,23981.13,6,1,True,Approved,0
CLM502760,PH101418,Travel,Lost Luggage,North East,Mobile App,2024-03-07,2024-03-16,9,1417.84,1,2,True,Approved,0
CLM502761,PH101031,Life,Critical Illness,Midlands,Online,2024-11-08,2024-11-27,19,47206.04,3,2,True,Approved,0
CLM502762,PH101092,Auto,Third Party,Scotland,Mobile App,2024-07-15,2024-08-09,25,3318.87,5,2,True,Under Review,0
CLM502763,PH100487,Home,Storm,Northern Ireland,Online,2024-11-23,2024-12-09,16,18806.6,5,0,True,Pending,0
CLM502764,PH101433,Life,Critical Illness,South East,Online,2024-07-04,2024-07-27,23,100491.31,4,1,True,Approved,0
CLM502765,PH101129,Health,Optical,Wales,Branch,2023-12-07,2023-12-25,18,3658.43,1,0,True,Approved,0
CLM502766,PH100724,Travel,Medical,London,Branch,2024-10-01,2024-10-16,15,1775.91,2,2,False,Under Review,0
CLM502767,PH100605,Commercial,Liability,South East,Broker,2024-03-05,2024-03-13,8,12014.51,6,1,True,Rejected,0
CLM502768,PH100975,Life,Death Benefit,South West,Mobile App,2023-06-30,2023-07-04,4,45449.44,4,2,True,Rejected,0
CLM502769,PH101166,Travel,Medical,Wales,Mobile App,2023-03-17,2023-03-25,8,478.33,7,2,True,Approved,0
CLM502770,PH100245,Life,Critical Illness,Yorkshire,Broker,2024-03-02,2024-03-21,19,20078.36,7,1,False,Rejected,0
CLM502771,PH101378,Health,Outpatient,South East,Mobile App,2024-08-10,2024-08-28,18,2048.73,1,2,True,Pending,0
CLM502772,PH101211,Auto,Theft,North East,Branch,2024-02-13,2024-03-02,18,4658.28,0,1,False,Approved,0
CLM502773,PH100772,Home,Flood,Midlands,Call Center,2023-05-05,2023-05-17,12,12918.0,7,2,True,Under Review,0
CLM502774,PH100274,Home,Flood,North West,Broker,2024-02-12,2024-03-10,27,1826.71,5,0,False,Under Review,0
CLM502775,PH100356,Health,Hospitalisation,London,Branch,2024-06-07,2024-06-07,0,3733.32,2,0,True,Pending,0
CLM502776,PH101023,Travel,Cancellation,North West,Online,2024-03-16,2024-03-22,6,1027.03,4,1,False,Approved,0
CLM502777,PH100809,Home,Storm,South West,Branch,2024-10-24,2024-11-20,27,16933.19,4,1,True,Rejected,0
CLM502778,PH101017,Health,Outpatient,South East,Broker,2024-07-21,2024-08-04,14,1132.06,7,0,True,Under Review,0
CLM502779,PH101072,Health,Optical,Yorkshire,Online,2024-11-20,2024-11-29,9,4322.21,4,2,True,Pending,0
CLM502780,PH100888,Home,Flood,South East,Mobile App,2023-08-28,2023-09-19,22,15363.96,3,1,True,Approved,0
CLM502781,PH100465,Life,Death Benefit,North East,Branch,2023-02-24,2023-03-05,9,17739.91,5,0,False,Rejected,0
CLM502782,PH101301,Life,Critical Illness,South West,Branch,2024-06-30,2024-07-01,1,56685.32,7,0,False,Rejected,1
CLM502783,PH100247,Auto,Windscreen,London,Call Center,2024-03-22,2024-04-15,24,3597.92,7,0,True,Approved,0
CLM502784,PH101489,Health,Hospitalisation,Scotland,Broker,2023-02-26,2023-03-06,8,4664.55,1,3,True,Under Review,0
CLM502785,PH100773,Travel,Lost Luggage,South East,Call Center,2023-10-09,2023-11-07,29,419.81,2,2,True,Approved,0
CLM502786,PH100154,Life,Critical Illness,London,Online,2024-01-18,2024-02-11,24,36413.82,4,2,True,Rejected,0
CLM502787,PH101450,Commercial,Liability,Yorkshire,Mobile App,2023-01-28,2023-02-06,9,5659.7,5,1,False,Approved,0
CLM502788,PH101340,Auto,Windscreen,London,Online,2023-08-30,2023-09-11,12,3816.84,3,2,True,Under Review,0
CLM502789,PH101327,Health,Optical,Wales,Branch,2024-07-18,2024-08-13,26,2428.75,2,1,True,Rejected,0
CLM502790,PH100848,Auto,Windscreen,North East,Online,2023-05-16,2023-05-21,5,2547.3,3,0,False,Pending,0
CLM502791,PH100712,Home,Burglary,Yorkshire,Call Center,2023-09-26,2023-10-15,19,1927.46,5,0,True,Pending,0
CLM502792,PH100525,Commercial,Property Damage,North West,Call Center,2023-06-26,2023-06-26,0,52050.23,5,2,True,Approved,0
CLM502793,PH100206,Life,Critical Illness,Northern Ireland,Broker,2024-05-23,2024-06-17,25,30015.49,0,0,True,Rejected,0
CLM502794,PH100557,Commercial,Business Interruption,Scotland,Branch,2024-08-04,2024-08-30,26,13051.45,1,3,True,Under Review,0
CLM502795,PH100415,Travel,Cancellation,Wales,Call Center,2023-08-22,2023-09-18,27,366.59,2,3,True,Rejected,0
CLM502796,PH100302,Commercial,Liability,South West,Mobile App,2024-03-19,2024-04-15,27,24970.98,1,1,False,Approved,0
CLM502797,PH100072,Auto,Collision,North West,Branch,2023-10-19,2023-10-27,8,5083.83,4,0,True,Approved,0
CLM502798,PH100638,Life,Critical Illness,London,Call Center,2024-02-13,2024-03-06,22,57367.85,0,0,False,Under Review,0
CLM502799,PH100794,Travel,Delay,Yorkshire,Mobile App,2024-05-15,2024-05-20,5,363.79,5,2,True,Approved,0
CLM502800,PH100681,Life,Death Benefit,London,Mobile App,2023-06-02,2023-06-16,14,3303.43,6,3,False,Approved,0
CLM502801,PH101363,Life,Death Benefit,Northern Ireland,Online,2023-04-13,2023-04-27,14,15305.3,0,2,True,Approved,0
CLM502802,PH101010,Auto,Theft,Scotland,Online,2024-03-05,2024-03-25,20,4732.19,2,1,False,Approved,0
CLM502803,PH100153,Commercial,Business Interruption,North East,Online,2024-05-21,2024-05-24,3,7297.67,1,2,True,Pending,0
CLM502804,PH100613,Travel,Cancellation,London,Call Center,2024-06-25,2024-07-01,6,778.67,5,0,True,Approved,0
CLM502805,PH100222,Auto,Windscreen,North East,Broker,2024-04-08,2024-04-27,19,4795.35,5,1,True,Approved,0
CLM502806,PH100663,Commercial,Property Damage,Northern Ireland,Broker,2023-09-16,2023-09-16,0,9374.07,2,3,True,Pending,0
CLM502807,PH100850,Life,Death Benefit,North East,Call Center,2023-11-23,2023-11-30,7,93845.82,3,2,True,Approved,0
CLM502808,PH101279,Life,Critical Illness,Yorkshire,Mobile App,2024-01-07,2024-01-07,0,45185.67,6,3,True,Rejected,1
CLM502809,PH100656,Health,Dental,Midlands,Call Center,2024-06-14,2024-07-03,19,2599.24,0,0,True,Pending,0
CLM502810,PH100419,Travel,Cancellation,North West,Branch,2024-03-19,2024-04-04,16,855.77,2,2,True,Approved,0
CLM502811,PH100390,Health,Optical,North West,Online,2024-10-26,2024-11-18,23,4466.23,0,1,True,Approved,0
CLM502812,PH100580,Life,Critical Illness,Yorkshire,Online,2023-11-17,2023-12-07,20,63602.78,4,0,True,Approved,0
CLM502813,PH101240,Health,Hospitalisation,Scotland,Mobile App,2023-01-30,2023-02-25,26,4355.2,0,0,True,Approved,0
CLM502814,PH100862,Home,Burglary,North West,Branch,2023-11-27,2023-12-07,10,17797.69,7,0,False,Under Review,0
CLM502815,PH101152,Auto,Theft,Northern Ireland,Branch,2024-07-03,2024-07-18,15,3467.67,5,2,True,Approved,0
CLM502816,PH101204,Life,Critical Illness,North West,Mobile App,2024-07-15,2024-07-26,11,17488.56,1,3,True,Under Review,0
CLM502817,PH100161,Travel,Delay,Yorkshire,Mobile App,2024-11-08,2024-11-16,8,2219.97,7,0,False,Approved,0
CLM502818,PH100523,Home,Flood,South East,Mobile App,2024-05-23,2024-06-21,29,8017.65,1,0,True,Approved,0
CLM502819,PH101324,Home,Flood,Northern Ireland,Broker,2024-11-13,2024-12-12,29,2604.68,6,3,True,Approved,0
CLM502820,PH100065,Commercial,Liability,Midlands,Call Center,2023-10-29,2023-11-22,24,31668.0,2,1,True,Approved,0
CLM502821,PH100606,Health,Outpatient,Scotland,Online,2024-11-03,2024-11-17,14,7127.86,5,0,False,Approved,0
CLM502822,PH100633,Health,Dental,North East,Broker,2024-09-19,2024-10-11,22,2643.62,7,3,True,Approved,0
CLM502823,PH100937,Health,Outpatient,Wales,Call Center,2024-06-08,2024-06-21,13,877.48,0,0,True,Approved,0
CLM502824,PH100678,Health,Outpatient,Midlands,Call Center,2024-04-08,2024-04-24,16,3353.5,1,1,True,Approved,0
CLM502825,PH100997,Home,Storm,Yorkshire,Broker,2024-05-03,2024-05-19,16,2490.46,7,3,True,Rejected,0
CLM502826,PH101249,Life,Death Benefit,Scotland,Branch,2023-06-28,2023-06-30,2,132293.17,1,0,False,Approved,1
CLM502827,PH100057,Health,Optical,South East,Mobile App,2024-09-10,2024-09-22,12,1191.17,1,3,True,Approved,0
CLM502828,PH100505,Health,Dental,Yorkshire,Call Center,2024-03-18,2024-04-13,26,3919.06,5,0,True,Rejected,0
CLM502829,PH101369,Health,Hospitalisation,Midlands,Branch,2024-04-27,2024-05-09,12,1467.35,0,2,True,Approved,0
CLM502830,PH100588,Life,Death Benefit,South West,Online,2023-05-14,2023-06-06,23,42050.39,5,2,True,Approved,0
CLM502831,PH100662,Health,Hospitalisation,Northern Ireland,Online,2024-05-04,2024-05-05,1,424.85,3,2,False,Rejected,1
CLM502832,PH100427,Life,Critical Illness,Yorkshire,Online,2024-10-16,2024-10-20,4,32433.34,0,3,True,Pending,0
CLM502833,PH100025,Auto,Third Party,South West,Online,2023-07-10,2023-07-21,11,281.92,7,1,False,Approved,0
CLM502834,PH101326,Travel,Cancellation,Yorkshire,Branch,2024-01-14,2024-02-11,28,1548.42,1,3,True,Approved,0
CLM502835,PH100104,Home,Flood,North East,Broker,2023-11-28,2023-12-15,17,14297.55,4,2,False,Pending,0
CLM502836,PH100048,Health,Outpatient,South East,Mobile App,2023-04-12,2023-04-12,0,2796.4,2,2,False,Approved,0
CLM502837,PH100512,Auto,Windscreen,South East,Call Center,2024-07-25,2024-07-29,4,1673.75,1,0,True,Under Review,0
CLM502838,PH100277,Life,Death Benefit,North West,Broker,2024-08-31,2024-09-19,19,217173.56,0,1,True,Under Review,0
CLM502839,PH101085,Health,Hospitalisation,South West,Call Center,2023-09-22,2023-09-25,3,3206.19,7,3,True,Approved,0
CLM502840,PH100049,Auto,Theft,North East,Online,2023-10-25,2023-11-20,26,4537.26,1,3,True,Approved,0
CLM502841,PH100038,Life,Critical Illness,North West,Branch,2024-08-14,2024-09-04,21,3185.4,7,3,True,Under Review,0
CLM502842,PH100190,Commercial,Business Interruption,London,Online,2023-04-23,2023-04-23,0,36329.6,0,1,True,Rejected,1
CLM502843,PH100744,Health,Optical,North West,Online,2024-08-13,2024-09-06,24,4315.62,7,1,True,Approved,0
CLM502844,PH101251,Health,Hospitalisation,Scotland,Mobile App,2023-03-05,2023-03-23,18,422.84,3,0,True,Approved,0
CLM502845,PH101334,Commercial,Business Interruption,Northern Ireland,Call Center,2024-09-07,2024-10-05,28,15343.37,7,0,True,Approved,0
CLM502846,PH100259,Health,Optical,Wales,Broker,2023-08-18,2023-09-16,29,758.47,2,1,True,Pending,0
CLM502847,PH100215,Home,Fire,North West,Call Center,2024-04-21,2024-05-03,12,14758.74,0,2,True,Approved,0
CLM502848,PH101456,Auto,Fire,Midlands,Mobile App,2024-03-23,2024-03-23,0,8973.97,1,0,False,Under Review,1
CLM502849,PH100789,Commercial,Business Interruption,Scotland,Mobile App,2023-05-30,2023-06-13,14,4590.61,1,0,True,Under Review,0
CLM502850,PH101394,Travel,Cancellation,Midlands,Online,2023-11-25,2023-12-10,15,992.32,2,1,True,Under Review,0
CLM502851,PH100965,Commercial,Business Interruption,Yorkshire,Call Center,2024-09-17,2024-09-30,13,14725.59,6,0,True,Approved,0
CLM502852,PH101245,Travel,Delay,North West,Broker,2024-11-24,2024-12-15,21,3596.97,3,0,False,Approved,0
CLM502853,PH101345,Commercial,Business Interruption,Midlands,Broker,2024-11-05,2024-11-28,23,9392.0,3,0,True,Approved,0
CLM502854,PH101315,Commercial,Business Interruption,North West,Broker,2024-04-30,2024-05-14,14,11994.01,7,3,True,Approved,0
CLM502855,PH100588,Home,Flood,South West,Call Center,2024-01-09,2024-01-30,21,6253.57,5,2,True,Approved,0
CLM502856,PH100166,Home,Flood,North East,Call Center,2023-11-22,2023-11-23,1,10983.11,0,0,False,Pending,1
CLM502857,PH101294,Home,Fire,Northern Ireland,Online,2023-09-19,2023-10-03,14,14167.95,7,2,False,Rejected,0
CLM502858,PH100462,Auto,Collision,Yorkshire,Call Center,2024-01-19,2024-02-06,18,1329.06,0,1,True,Pending,0
CLM502859,PH100467,Commercial,Liability,North West,Mobile App,2024-09-02,2024-09-26,24,32238.39,7,1,True,Approved,0
CLM502860,PH101496,Life,Critical Illness,Scotland,Call Center,2024-10-26,2024-11-05,10,52313.42,6,3,True,Pending,0
CLM502861,PH100900,Health,Dental,Midlands,Online,2024-11-03,2024-11-05,2,13805.64,6,0,False,Rejected,1
CLM502862,PH100292,Auto,Third Party,North West,Online,2023-03-02,2023-03-13,11,3604.52,0,0,True,Pending,0
CLM502863,PH100417,Health,Outpatient,Yorkshire,Branch,2024-04-01,2024-04-02,1,9934.44,5,3,True,Pending,0
CLM502864,PH100688,Auto,Collision,Northern Ireland,Call Center,2024-07-28,2024-08-06,9,2268.09,6,3,False,Approved,0
CLM502865,PH100130,Commercial,Business Interruption,Scotland,Online,2024-09-16,2024-09-25,9,7983.64,5,1,True,Approved,0
CLM502866,PH100986,Health,Hospitalisation,Scotland,Call Center,2024-01-05,2024-01-30,25,6393.58,2,2,False,Approved,0
CLM502867,PH100351,Life,Critical Illness,Northern Ireland,Mobile App,2023-06-26,2023-07-15,19,9008.23,1,3,True,Approved,0
CLM502868,PH100389,Life,Critical Illness,South West,Branch,2023-07-29,2023-08-09,11,25618.27,2,0,True,Rejected,0
CLM502869,PH100414,Commercial,Business Interruption,Midlands,Online,2024-04-06,2024-04-07,1,24233.91,0,0,True,Approved,1
CLM502870,PH101471,Commercial,Business Interruption,Yorkshire,Mobile App,2023-01-11,2023-02-05,25,30505.8,7,0,False,Approved,0
CLM502871,PH100364,Life,Death Benefit,South East,Online,2023-05-04,2023-05-09,5,23075.97,2,1,False,Approved,0
CLM502872,PH100745,Life,Critical Illness,Northern Ireland,Branch,2023-02-11,2023-02-11,0,96350.29,0,3,True,Approved,0
CLM502873,PH101352,Travel,Medical,Midlands,Broker,2023-08-15,2023-08-23,8,744.47,2,3,True,Approved,0
CLM502874,PH100543,Commercial,Property Damage,North East,Call Center,2024-01-02,2024-01-28,26,19560.93,4,1,True,Pending,0
CLM502875,PH101333,Life,Critical Illness,Yorkshire,Call Center,2024-12-02,2024-12-04,2,13050.71,4,2,True,Approved,0
CLM502876,PH100783,Commercial,Property Damage,North East,Call Center,2023-08-17,2023-08-24,7,9404.87,2,0,False,Approved,0
CLM502877,PH100849,Travel,Medical,North West,Broker,2024-08-10,2024-08-19,9,847.0,3,1,True,Under Review,0
CLM502878,PH100656,Life,Critical Illness,Midlands,Call Center,2023-10-01,2023-10-27,26,89132.06,6,1,False,Under Review,0
CLM502879,PH101309,Life,Death Benefit,South West,Mobile App,2024-06-27,2024-07-25,28,31207.33,7,3,True,Under Review,0
CLM502880,PH101246,Commercial,Property Damage,North West,Branch,2024-03-01,2024-03-20,19,22142.43,1,0,False,Rejected,0
CLM502881,PH100899,Auto,Fire,Northern Ireland,Broker,2023-03-22,2023-04-02,11,1222.1,3,1,True,Pending,0
CLM502882,PH101351,Commercial,Business Interruption,Midlands,Call Center,2024-02-12,2024-02-17,5,50090.13,3,1,True,Under Review,0
CLM502883,PH100473,Health,Optical,Yorkshire,Call Center,2023-11-02,2023-11-13,11,2404.58,2,1,True,Approved,0
CLM502884,PH100925,Auto,Collision,Midlands,Broker,2023-02-17,2023-03-04,15,4287.35,6,3,True,Under Review,0
CLM502885,PH101110,Home,Flood,London,Mobile App,2024-05-07,2024-06-04,28,7125.0,2,2,False,Approved,0
CLM502886,PH101238,Health,Optical,North East,Branch,2024-04-19,2024-05-08,19,2035.73,5,1,False,Pending,0
CLM502887,PH100360,Life,Death Benefit,Northern Ireland,Broker,2023-05-02,2023-05-16,14,10808.69,2,2,False,Approved,0
CLM502888,PH100290,Travel,Cancellation,Wales,Call Center,2023-04-29,2023-05-25,26,979.61,5,3,True,Approved,0
CLM502889,PH101375,Travel,Cancellation,Midlands,Online,2024-12-24,2025-01-22,29,1841.35,5,2,True,Approved,0
CLM502890,PH100206,Home,Flood,Northern Ireland,Branch,2023-04-19,2023-05-07,18,9805.16,3,0,True,Approved,0
CLM502891,PH100956,Auto,Theft,Midlands,Broker,2024-08-15,2024-08-29,14,3417.31,2,2,False,Pending,0
CLM502892,PH100070,Commercial,Property Damage,Wales,Mobile App,2024-03-08,2024-03-10,2,59946.54,5,2,False,Rejected,1
CLM502893,PH100419,Commercial,Business Interruption,  NORTH WEST ,Branch,2023-11-03,2023-11-17,14,40913.31,2,0,False,Approved,0
CLM502894,PH100896,Home,Flood,Midlands,Mobile App,2024-06-04,2024-06-06,2,48853.11,2,2,False,Under Review,1
CLM502895,PH101488,Auto,Third Party,South West,Mobile App,2023-02-04,2023-03-01,25,7938.56,0,1,False,Approved,0
CLM502896,PH100900,Home,Burglary,Midlands,Branch,2023-11-10,2023-12-08,28,11924.74,3,3,True,Approved,0
CLM502897,PH101403,Commercial,Liability,Northern Ireland,Call Center,2024-11-30,2024-12-26,26,7323.99,4,2,True,Approved,0
CLM502898,PH100720,Auto,Windscreen,South West,Broker,2024-08-25,2024-09-09,15,2190.21,1,0,False,Rejected,0
CLM502899,PH101418,Auto,Fire,North East,Branch,2024-11-02,2024-11-18,16,3387.42,2,1,False,Pending,0
CLM502900,PH100696,Commercial,Business Interruption,Scotland,Mobile App,2024-11-02,2024-11-30,28,65047.28,1,2,True,Rejected,0
CLM502901,PH100652,Auto,Collision,Wales,Online,2023-03-13,2023-03-21,8,731.4,0,3,True,Pending,0
CLM502902,PH100241,Auto,Theft,North West,Mobile App,2024-12-24,2025-01-12,19,1672.65,1,0,True,Approved,0
CLM502903,PH101270,Auto,Theft,North East,Mobile App,2024-01-04,2024-01-04,0,4782.24,3,1,False,Approved,1
